gene_name,tissue,gene_class,gene_species_count,species_n,mean_score,median_score,std_score,min_score,max_score,range,max_species,max_species_name,_max_score_check,min_species,min_species_name,_min_score_check,passes_conservative_species_filter,is_conservative_candidate,is_high_confidence_candidate,candidate_level
H2AZ2,cortex of kidney,variant,8,4,93.46025,95.703,4.856839189912172,86.195,96.24,10.045000000000002,bos_taurus,Bos taurus,96.24,pan_troglodytes,Pan troglodytes,86.195,True,False,False,background
H2AC6,smooth muscle tissue,clustered,7,2,85.84,85.84,7.085209947489209,80.83,90.85,10.019999999999996,canis_lupus_familiaris,Canis lupus familiaris,90.85,human,Homo sapiens,80.83,False,False,False,background
H2AZ2,lung,variant,8,6,93.3159523809524,94.03035714285714,3.7879689355197397,87.18,97.19000000000001,10.010000000000005,bos_taurus,Bos taurus,97.19000000000001,pan_troglodytes,Pan troglodytes,87.18,True,False,False,background
MACROH2A2,forebrain,variant,8,2,88.64500000000001,88.64500000000001,7.07813887967735,83.64,93.65,10.010000000000005,human,Homo sapiens,93.65,sus_scrofa,Sus scrofa,83.64,False,False,False,background
H2AJ,omental fat pad,variant,8,2,93.37636363636364,93.37636363636364,7.0659252170931985,88.38,98.37272727272726,9.992727272727265,human,Homo sapiens,98.37272727272726,bos_taurus,Bos taurus,88.38,False,False,False,background
H2AZ2,adipose tissue,variant,8,5,92.15874509803922,91.97,4.281674445841155,86.4,96.37166666666667,9.971666666666664,bos_taurus,Bos taurus,96.37166666666667,macaca_mulatta,Macaca mulatta,86.4,True,False,False,background
H2AJ,skeletal muscle tissue,variant,8,6,87.75305555555555,87.7025,3.5288383620088366,81.93083333333333,91.89,9.959166666666675,canis_lupus_familiaris,Canis lupus familiaris,91.89,human,Homo sapiens,81.93083333333333,True,False,False,background
H2AJ,uterine cervix,variant,8,2,90.00450000000001,90.00450000000001,7.015206376151748,85.044,94.965,9.921000000000006,bos_taurus,Bos taurus,94.965,human,Homo sapiens,85.044,False,False,False,background
H2AC13,granulocyte,clustered,7,2,63.69,63.69,7.01449926937056,58.73,68.65,9.920000000000009,mus_musculus,Mus musculus,68.65,human,Homo sapiens,58.73,False,False,False,background
MACROH2A1,prefrontal cortex,variant,8,8,93.41258522727273,93.96409090909091,3.151517809907071,86.41,96.2825,9.872500000000002,macaca_mulatta,Macaca mulatta,96.2825,bos_taurus,Bos taurus,86.41,True,False,False,background
H2AJ,spleen,variant,8,7,91.69018367346939,91.67,3.3790316031040524,85.76428571428572,95.63666666666667,9.87238095238095,human,Homo sapiens,95.63666666666667,sus_scrofa,Sus scrofa,85.76428571428572,True,False,False,background
H2AX,ovary,variant,8,4,86.53726515151516,86.25316666666666,4.944922820641051,81.89272727272727,91.75,9.85727272727273,canis_lupus_familiaris,Canis lupus familiaris,91.75,human,Homo sapiens,81.89272727272727,True,False,False,background
H2AZ1,Brodmann (1909) area 10,variant,8,2,93.84,93.84,6.9437885912518915,88.93,98.75,9.819999999999993,pan_troglodytes,Pan troglodytes,98.75,human,Homo sapiens,88.93,False,False,False,background
MACROH2A2,embryo,variant,8,3,94.03111111111112,97.28333333333335,5.656123852696039,87.5,97.31,9.810000000000002,equus_caballus,Equus caballus,97.31,felis_catus,Felis catus,87.5,False,False,False,background
H2AC21,hindlimb stylopod muscle,clustered,6,3,56.32333333333333,57.53,4.980856686688883,50.85,60.59,9.740000000000002,human,Homo sapiens,60.59,pan_troglodytes,Pan troglodytes,50.85,False,False,False,background
H2AZ1,heart left ventricle,variant,8,3,93.20062091503269,94.98333333333333,5.09386233712175,87.45500000000001,97.1635294117647,9.708529411764687,human,Homo sapiens,97.1635294117647,sus_scrofa,Sus scrofa,87.45500000000001,False,False,False,background
MACROH2A1,leukocyte,variant,8,3,94.21727272727271,94.93,4.888217238277677,89.01181818181819,98.71,9.698181818181808,human,Homo sapiens,98.71,bos_taurus,Bos taurus,89.01181818181819,False,False,False,background
H2AJ,mesenteric lymph node,variant,8,2,90.4825,90.4825,6.827115972356117,85.655,95.31,9.655000000000001,bos_taurus,Bos taurus,95.31,sus_scrofa,Sus scrofa,85.655,False,False,False,background
MACROH2A1,temporal lobe,variant,8,3,92.76291666666667,95.26,5.259524742867304,86.72,96.30875,9.588750000000005,human,Homo sapiens,96.30875,pan_troglodytes,Pan troglodytes,86.72,False,False,False,background
H2AC19,dorsolateral prefrontal cortex,clustered,4,2,73.77833333333334,73.77833333333334,6.771725941163161,68.99000000000001,78.56666666666666,9.576666666666654,human,Homo sapiens,78.56666666666666,pan_troglodytes,Pan troglodytes,68.99000000000001,False,False,False,background
H2AJ,adult mammalian kidney,variant,8,8,93.635625,93.68,2.847126501488156,87.70666666666666,97.28,9.573333333333338,sus_scrofa,Sus scrofa,97.28,canis_lupus_familiaris,Canis lupus familiaris,87.70666666666666,True,False,False,background
H2AC11,forebrain,clustered,6,2,64.315,64.315,6.767011895955255,59.53,69.1,9.569999999999993,sus_scrofa,Sus scrofa,69.1,human,Homo sapiens,59.53,False,False,False,background
MACROH2A1,uterine cervix,variant,8,2,92.85,92.85,6.759940828143411,88.07,97.63000000000001,9.560000000000016,human,Homo sapiens,97.63000000000001,bos_taurus,Bos taurus,88.07,False,False,False,background
MACROH2A1,lymph node,variant,8,5,93.04233333333335,92.77,4.053388774291897,88.06,97.60666666666667,9.546666666666667,human,Homo sapiens,97.60666666666667,pan_troglodytes,Pan troglodytes,88.06,True,False,False,background
H2AC21,blood,clustered,6,4,52.13229166666667,51.43958333333333,4.2943300999043466,48.07,57.580000000000005,9.510000000000005,human,Homo sapiens,57.580000000000005,equus_caballus,Equus caballus,48.07,True,False,False,background
H2AC8,urinary bladder,clustered,6,2,55.010625000000005,55.010625000000005,6.7113272369368175,50.265,59.75625,9.49125,human,Homo sapiens,59.75625,bos_taurus,Bos taurus,50.265,False,False,False,background
H2AC1,metanephros cortex,clustered,7,2,40.285,40.285,6.710443353460335,35.54,45.03,9.490000000000002,bos_taurus,Bos taurus,45.03,human,Homo sapiens,35.54,False,False,False,background
H2AZ1,heart,variant,8,6,93.63876388888889,93.81899999999999,3.785806530984685,88.37666666666667,97.85666666666667,9.480000000000004,canis_lupus_familiaris,Canis lupus familiaris,97.85666666666667,sus_scrofa,Sus scrofa,88.37666666666667,True,False,False,background
H2AC21,myometrium,clustered,6,2,39.980000000000004,39.980000000000004,6.689230150024742,35.25,44.71,9.46,bos_taurus,Bos taurus,44.71,human,Homo sapiens,35.25,False,False,False,background
H2AC15,frontal cortex,clustered,5,2,44.93295454545454,44.93295454545454,6.686337440465338,40.205,49.66090909090909,9.455909090909088,human,Homo sapiens,49.66090909090909,canis_lupus_familiaris,Canis lupus familiaris,40.205,False,False,False,background
H2AZ2,primary visual cortex,variant,8,3,93.01074074074074,93.36,4.735780057942054,88.11,97.56222222222222,9.452222222222218,human,Homo sapiens,97.56222222222222,pan_troglodytes,Pan troglodytes,88.11,False,False,False,background
MACROH2A1,subcutaneous adipose tissue,variant,8,3,92.19851143009038,94.08333333333333,4.969121376418743,86.56272727272727,95.94947368421053,9.386746411483259,human,Homo sapiens,95.94947368421053,bos_taurus,Bos taurus,86.56272727272727,False,False,False,background
MACROH2A1,muscle tissue,variant,8,4,89.80017857142857,90.85999999999999,4.461443833551195,84.05571428571429,93.42500000000001,9.369285714285724,sus_scrofa,Sus scrofa,93.42500000000001,bos_taurus,Bos taurus,84.05571428571429,True,False,False,background
H2AZ2,ovary,variant,8,4,93.32284090909091,92.79818181818182,4.280487671667827,89.17,98.525,9.355000000000004,bos_taurus,Bos taurus,98.525,sus_scrofa,Sus scrofa,89.17,True,False,False,background
MACROH2A1,gall bladder,variant,8,2,93.2125,93.2125,6.61498393800015,88.535,97.89,9.355000000000004,human,Homo sapiens,97.89,bos_taurus,Bos taurus,88.535,False,False,False,background
H2AC21,muscle tissue,clustered,6,3,43.36666666666667,45.97,5.154244205830119,37.43,46.7,9.270000000000003,equus_caballus,Equus caballus,46.7,bos_taurus,Bos taurus,37.43,False,False,False,background
H2AC12,hypothalamus,clustered,6,2,41.09916666666666,41.09916666666666,6.553701350297309,36.465,45.73333333333333,9.268333333333324,bos_taurus,Bos taurus,45.73333333333333,human,Homo sapiens,36.465,False,False,False,background
H2AC12,renal medulla,clustered,6,2,46.655,46.655,6.526595590351834,42.04,51.269999999999996,9.229999999999997,bos_taurus,Bos taurus,51.269999999999996,canis_lupus_familiaris,Canis lupus familiaris,42.04,False,False,False,background
H2AC21,zone of skin,clustered,6,3,43.92333333333334,46.25,5.0311165096162656,38.15,47.370000000000005,9.220000000000006,human,Homo sapiens,47.370000000000005,equus_caballus,Equus caballus,38.15,False,False,False,background
H2AC15,cerebellum,clustered,5,2,53.9895,53.9895,6.513160561509288,49.384,58.595,9.210999999999999,human,Homo sapiens,58.595,macaca_mulatta,Macaca mulatta,49.384,False,False,False,background
H2AX,thyroid gland,variant,8,2,74.03764705882352,74.03764705882352,6.502054825593001,69.44,78.63529411764705,9.195294117647052,human,Homo sapiens,78.63529411764705,canis_lupus_familiaris,Canis lupus familiaris,69.44,False,False,False,background
H2AC14,adrenal gland,clustered,7,2,44.965,44.965,6.470027047856911,40.39,49.54,9.149999999999999,bos_taurus,Bos taurus,49.54,human,Homo sapiens,40.39,False,False,False,background
H2AX,Ammon's horn,variant,8,4,84.39689338235294,84.5637867647059,3.949697113224005,79.66,88.8,9.14,sus_scrofa,Sus scrofa,88.8,macaca_mulatta,Macaca mulatta,79.66,True,False,False,background
H2AX,epithelium of bronchus,variant,8,2,81.55428571428573,81.55428571428573,6.449823996965877,76.99357142857143,86.11500000000001,9.12142857142858,equus_caballus,Equus caballus,86.11500000000001,human,Homo sapiens,76.99357142857143,False,False,False,background
H2AC7,muscle tissue,clustered,5,2,36.643,36.643,6.438914349484698,32.09,41.196,9.105999999999995,bos_taurus,Bos taurus,41.196,equus_caballus,Equus caballus,32.09,False,False,False,background
MACROH2A1,lung,variant,8,6,93.81172077922078,94.78999999999999,3.6148843464093403,88.85714285714286,97.9531818181818,9.096038961038943,human,Homo sapiens,97.9531818181818,bos_taurus,Bos taurus,88.85714285714286,True,False,False,background
MACROH2A1,blood,variant,8,5,94.84125641025642,95.09,3.3300442727756168,89.61,98.69128205128206,9.08128205128206,human,Homo sapiens,98.69128205128206,bos_taurus,Bos taurus,89.61,True,False,False,background
H2AX,small intestine Peyer's patch,variant,8,2,88.25090909090909,88.25090909090909,6.419243924480795,83.71181818181817,92.79,9.078181818181832,mus_musculus,Mus musculus,92.79,human,Homo sapiens,83.71181818181817,False,False,False,background
H2AC17,spinal cord,clustered,6,2,36.67166666666667,36.67166666666667,6.408744460154067,32.14,41.203333333333326,9.063333333333325,equus_caballus,Equus caballus,41.203333333333326,canis_lupus_familiaris,Canis lupus familiaris,32.14,False,False,False,background
MACROH2A1,heart right ventricle,variant,8,2,91.53166666666667,91.53166666666667,6.394602324530337,87.01,96.05333333333333,9.043333333333322,human,Homo sapiens,96.05333333333333,canis_lupus_familiaris,Canis lupus familiaris,87.01,False,False,False,background
H2AC14,prefrontal cortex,clustered,7,3,31.6125,32.925,4.637699456627176,26.46,35.4525,8.9925,macaca_mulatta,Macaca mulatta,35.4525,pan_troglodytes,Pan troglodytes,26.46,False,False,False,background
H2AC13,hypothalamus,clustered,7,2,46.7975,46.7975,6.325070157713665,42.325,51.27,8.945,bos_taurus,Bos taurus,51.27,human,Homo sapiens,42.325,False,False,False,background
H2AZ1,trachea,variant,8,2,93.25916666666666,93.25916666666666,6.3132850446938775,88.795,97.72333333333331,8.928333333333313,human,Homo sapiens,97.72333333333331,bos_taurus,Bos taurus,88.795,False,False,False,background
H2AC13,ganglionic eminence,clustered,7,2,42.1175,42.1175,6.303856954278076,37.66,46.575,8.915000000000006,human,Homo sapiens,46.575,mus_musculus,Mus musculus,37.66,False,False,False,background
H2AC15,dorsolateral prefrontal cortex,clustered,5,2,44.4025,44.4025,6.275572683030609,39.965,48.84,8.875,macaca_mulatta,Macaca mulatta,48.84,human,Homo sapiens,39.965,False,False,False,background
MACROH2A1,cardiac atrium,variant,8,2,92.39083333333333,92.39083333333333,6.273215660426656,87.955,96.82666666666667,8.87166666666667,human,Homo sapiens,96.82666666666667,bos_taurus,Bos taurus,87.955,False,False,False,background
H2AZ1,muscle tissue,variant,8,4,91.64782142857143,91.52814285714285,4.092480204324647,87.33500000000001,96.2,8.864999999999995,human,Homo sapiens,96.2,sus_scrofa,Sus scrofa,87.33500000000001,True,False,False,background
H2AC8,frontal cortex,clustered,6,3,49.839999999999996,47.08,5.033696454892763,46.79,55.65,8.86,human,Homo sapiens,55.65,pan_troglodytes,Pan troglodytes,46.79,False,False,False,background
MACROH2A1,occipital lobe,variant,8,3,92.68888888888888,95.17,4.922100199139632,87.02,95.87666666666667,8.85666666666667,human,Homo sapiens,95.87666666666667,bos_taurus,Bos taurus,87.02,False,False,False,background
H2AX,occipital lobe,variant,8,2,92.96833333333333,92.96833333333333,6.239038832669298,88.55666666666667,97.38,8.823333333333323,canis_lupus_familiaris,Canis lupus familiaris,97.38,human,Homo sapiens,88.55666666666667,False,False,False,background
H2AC8,subcutaneous adipose tissue,clustered,6,2,42.24067307692308,42.24067307692308,6.212884947236955,37.847500000000004,46.63384615384616,8.786346153846154,human,Homo sapiens,46.63384615384616,bos_taurus,Bos taurus,37.847500000000004,False,False,False,background
H2AC6,pancreas,clustered,7,2,79.08416666666668,79.08416666666668,6.181291778872413,74.71333333333332,83.45500000000001,8.741666666666688,human,Homo sapiens,83.45500000000001,canis_lupus_familiaris,Canis lupus familiaris,74.71333333333332,False,False,False,background
H2AZ2,placenta,variant,8,3,93.51166666666666,95.96,4.832500215554398,87.945,96.63,8.685000000000002,bos_taurus,Bos taurus,96.63,human,Homo sapiens,87.945,False,False,False,background
H2AC19,ovary,clustered,4,2,73.04666666666668,73.04666666666668,6.114116634659672,68.72333333333334,77.37,8.646666666666661,human,Homo sapiens,77.37,bos_taurus,Bos taurus,68.72333333333334,False,False,False,background
H2AC11,placenta,clustered,6,2,55.955,55.955,6.102331521639909,51.64,60.27,8.630000000000003,human,Homo sapiens,60.27,canis_lupus_familiaris,Canis lupus familiaris,51.64,False,False,False,background
H2AC25,hindlimb stylopod muscle,clustered,6,2,60.33,60.33,6.095260453828042,56.019999999999996,64.64,8.620000000000005,human,Homo sapiens,64.64,pan_troglodytes,Pan troglodytes,56.019999999999996,False,False,False,background
H2AC20,heart,clustered,5,2,77.249,77.249,6.082532531766679,72.94800000000001,81.55,8.60199999999999,macaca_mulatta,Macaca mulatta,81.55,human,Homo sapiens,72.94800000000001,False,False,False,background
H2AC11,jejunum,clustered,6,2,46.4875,46.4875,6.077582784298375,42.19,50.785,8.594999999999999,bos_taurus,Bos taurus,50.785,canis_lupus_familiaris,Canis lupus familiaris,42.19,False,False,False,background
MACROH2A1,tongue,variant,8,3,93.34666666666665,91.77,4.5068207567345535,89.83999999999999,98.43,8.590000000000018,human,Homo sapiens,98.43,bos_taurus,Bos taurus,89.83999999999999,False,False,False,background
H2AX,tonsil,variant,8,2,91.45583333333335,91.45583333333335,6.072868739090454,87.16166666666668,95.75,8.588333333333324,sus_scrofa,Sus scrofa,95.75,human,Homo sapiens,87.16166666666668,False,False,False,background
MACROH2A1,nasal cavity mucosa,variant,8,2,93.46000000000001,93.46000000000001,6.052834046956834,89.18,97.74,8.559999999999988,human,Homo sapiens,97.74,bos_taurus,Bos taurus,89.18,False,False,False,background
H2AX,renal medulla,variant,8,2,73.64750000000001,73.64750000000001,6.049298513050904,69.37,77.925,8.554999999999993,human,Homo sapiens,77.925,canis_lupus_familiaris,Canis lupus familiaris,69.37,False,False,False,background
H2AC17,heart left ventricle,clustered,6,3,51.45388888888888,52.834999999999994,4.435959539607753,46.49166666666667,55.035,8.54333333333333,canis_lupus_familiaris,Canis lupus familiaris,55.035,human,Homo sapiens,46.49166666666667,False,False,False,background
H2AZ2,mammary gland,variant,8,3,92.25777777777778,94.89,4.841857234727336,86.67,95.21333333333332,8.543333333333322,human,Homo sapiens,95.21333333333332,bos_taurus,Bos taurus,86.67,False,False,False,background
H2AC12,liver,clustered,6,4,40.918958333333336,40.87708333333333,3.96071889372278,36.705,45.21666666666667,8.51166666666667,macaca_mulatta,Macaca mulatta,45.21666666666667,human,Homo sapiens,36.705,True,False,False,background
H2AX,metanephros,variant,8,2,86.86600000000001,86.86600000000001,6.0000367406282535,82.62333333333333,91.10866666666668,8.485333333333344,mus_musculus,Mus musculus,91.10866666666668,human,Homo sapiens,82.62333333333333,False,False,False,background
H2AZ1,gluteus medius,variant,8,2,92.01875,92.01875,5.994497737508951,87.78,96.2575,8.477499999999992,equus_caballus,Equus caballus,96.2575,bos_taurus,Bos taurus,87.78,False,False,False,background
H2AC15,zone of skin,clustered,5,3,36.208333333333336,36.23,4.222541691130277,31.975,40.42,8.445,canis_lupus_familiaris,Canis lupus familiaris,40.42,human,Homo sapiens,31.975,False,False,False,background
H2AX,skin of abdomen,variant,8,2,86.99266666666666,86.99266666666666,5.954781906632315,82.782,91.20333333333333,8.421333333333337,mus_musculus,Mus musculus,91.20333333333333,human,Homo sapiens,82.782,False,False,False,background
