gene_name,tissue,gene_class,gene_species_count,species_n,mean_score,median_score,std_score,min_score,max_score,range,max_species,max_species_name,_max_score_check,min_species,min_species_name,_min_score_check,passes_conservative_species_filter,is_conservative_candidate,is_high_confidence_candidate,candidate_level,low_variability_level,is_low_variability_p05,is_low_variability_p10
H2AC25,myometrium,clustered,6,2,61.38964285714286,61.38964285714286,15.52048877077244,50.415,72.36428571428571,21.949285714285715,human,Homo sapiens,72.36428571428571,bos_taurus,Bos taurus,50.415,False,False,False,background,background,False,False
H2AC7,pituitary gland,clustered,5,3,42.97069444444444,38.04375,11.765161999030273,34.47,56.39833333333333,21.928333333333335,bos_taurus,Bos taurus,56.39833333333333,canis_lupus_familiaris,Canis lupus familiaris,34.47,False,False,False,background,background,False,False
MACROH2A2,saliva-secreting gland,variant,8,3,67.88,68.56,10.945853096035961,56.61,78.47,21.86,human,Homo sapiens,78.47,canis_lupus_familiaris,Canis lupus familiaris,56.61,False,False,False,background,background,False,False
H2AX,adult mammalian kidney,variant,8,8,71.46912356321839,72.01666666666667,6.316989029435227,58.975,80.815,21.839999999999996,human,Homo sapiens,80.815,felis_catus,Felis catus,58.975,True,False,False,background,background,False,False
MACROH2A2,epithelium of bronchus,variant,8,2,65.25192307692308,65.25192307692308,15.361078928837914,54.39,76.11384615384615,21.723846153846154,human,Homo sapiens,76.11384615384615,equus_caballus,Equus caballus,54.39,False,False,False,background,background,False,False
H2AJ,adipose tissue,variant,8,5,93.10062500000001,98.433125,9.335434112997907,76.97,98.64,21.67,sus_scrofa,Sus scrofa,98.64,canis_lupus_familiaris,Canis lupus familiaris,76.97,True,False,False,background,background,False,False
H2AC25,liver,clustered,6,6,45.72311111111111,47.31,8.647423011553254,32.056666666666665,53.722,21.665333333333336,human,Homo sapiens,53.722,canis_lupus_familiaris,Canis lupus familiaris,32.056666666666665,True,False,False,background,background,False,False
MACROH2A2,adipose tissue,variant,8,5,63.96102564102564,62.29166666666666,8.838220166323966,51.86,73.39,21.53,canis_lupus_familiaris,Canis lupus familiaris,73.39,macaca_mulatta,Macaca mulatta,51.86,True,False,False,background,background,False,False
H2AC1,cortex of kidney,clustered,7,5,37.338,37.52,9.148962782742098,26.08,47.43,21.35,mus_musculus,Mus musculus,47.43,pan_troglodytes,Pan troglodytes,26.08,True,False,False,background,background,False,False
H2AX,cerebellum,variant,8,7,78.61010410830998,82.225,8.776756841718843,65.60499999999999,86.90411764705881,21.29911764705882,human,Homo sapiens,86.90411764705881,sus_scrofa,Sus scrofa,65.60499999999999,True,False,False,background,background,False,False
H2AC13,stomach,clustered,7,3,61.639611111111115,65.09083333333334,11.036420484938512,49.29,70.538,21.247999999999998,mus_musculus,Mus musculus,70.538,canis_lupus_familiaris,Canis lupus familiaris,49.29,False,False,False,background,background,False,False
H2AC20,cerebellar cortex,clustered,5,2,63.15,63.15,14.99066376115481,52.55,73.75,21.200000000000003,macaca_mulatta,Macaca mulatta,73.75,human,Homo sapiens,52.55,False,False,False,background,background,False,False
H2AC11,spinal cord,clustered,6,3,50.7175,48.915,10.68340915859727,41.05,62.1875,21.137500000000003,equus_caballus,Equus caballus,62.1875,canis_lupus_familiaris,Canis lupus familiaris,41.05,False,False,False,background,background,False,False
H2AC7,jejunum,clustered,5,2,47.13375,47.13375,14.939398519518782,36.57,57.6975,21.127499999999998,bos_taurus,Bos taurus,57.6975,canis_lupus_familiaris,Canis lupus familiaris,36.57,False,False,False,background,background,False,False
MACROH2A2,medulla oblongata,variant,8,2,72.12,72.12,14.884597743976828,61.595,82.645,21.049999999999997,human,Homo sapiens,82.645,sus_scrofa,Sus scrofa,61.595,False,False,False,background,background,False,False
H2AC13,omental fat pad,clustered,7,2,49.817499999999995,49.817499999999995,14.873991142259028,39.3,60.335,21.035000000000004,bos_taurus,Bos taurus,60.335,human,Homo sapiens,39.3,False,False,False,background,background,False,False
H2AX,blood,variant,8,5,84.1331862745098,81.8825,8.028957206602348,75.53166666666667,96.53,20.998333333333335,canis_lupus_familiaris,Canis lupus familiaris,96.53,equus_caballus,Equus caballus,75.53166666666667,True,False,False,background,background,False,False
MACROH2A2,aorta,variant,8,2,66.2175,66.2175,14.803280464140375,55.75,76.685,20.935000000000002,human,Homo sapiens,76.685,bos_taurus,Bos taurus,55.75,False,False,False,background,background,False,False
H2AC13,duodenum,clustered,7,3,56.380833333333335,56.64,10.373678329470858,45.88,66.6225,20.7425,bos_taurus,Bos taurus,66.6225,human,Homo sapiens,45.88,False,False,False,background,background,False,False
H2AC15,temporal lobe,clustered,5,2,57.53875,57.53875,14.638878137514501,47.1875,67.89,20.7025,canis_lupus_familiaris,Canis lupus familiaris,67.89,human,Homo sapiens,47.1875,False,False,False,background,background,False,False
H2AC13,dorsolateral prefrontal cortex,clustered,7,2,37.6475,37.6475,14.548722022913218,27.36,47.935,20.575000000000003,macaca_mulatta,Macaca mulatta,47.935,human,Homo sapiens,27.36,False,False,False,background,background,False,False
H2AC19,adipose tissue,clustered,4,2,71.27533333333334,71.27533333333334,14.540001039278582,60.99400000000001,81.55666666666667,20.562666666666665,human,Homo sapiens,81.55666666666667,bos_taurus,Bos taurus,60.99400000000001,False,False,False,background,background,False,False
H2AC11,small intestine,clustered,6,2,41.1925,41.1925,14.499224548230154,30.94,51.445,20.505,human,Homo sapiens,51.445,canis_lupus_familiaris,Canis lupus familiaris,30.94,False,False,False,background,background,False,False
H2AC6,aorta,clustered,7,2,71.67750000000001,71.67750000000001,14.357803191992852,61.525000000000006,81.83000000000001,20.305000000000007,human,Homo sapiens,81.83000000000001,bos_taurus,Bos taurus,61.525000000000006,False,False,False,background,background,False,False
H2AC13,spermatocyte,clustered,7,3,70.25,74.64,10.796531850552745,57.95,78.16,20.209999999999994,macaca_mulatta,Macaca mulatta,78.16,bos_taurus,Bos taurus,57.95,False,False,False,background,background,False,False
H2AJ,occipital lobe,variant,8,3,85.44,81.01,10.780737451584656,77.58,97.73,20.150000000000006,canis_lupus_familiaris,Canis lupus familiaris,97.73,bos_taurus,Bos taurus,77.58,False,False,False,background,background,False,False
H2AX,corpus callosum,variant,8,2,71.55250000000001,71.55250000000001,14.209310767943679,61.505,81.60000000000001,20.095000000000006,human,Homo sapiens,81.60000000000001,sus_scrofa,Sus scrofa,61.505,False,False,False,background,background,False,False
H2AC13,prostate gland,clustered,7,2,47.80571428571429,47.80571428571429,14.105770132127077,37.83142857142857,57.78,19.948571428571434,bos_taurus,Bos taurus,57.78,human,Homo sapiens,37.83142857142857,False,False,False,background,background,False,False
H2AC14,occipital lobe,clustered,7,2,9.86,9.86,13.944145724998716,0.0,19.72,19.72,canis_lupus_familiaris,Canis lupus familiaris,19.72,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
MACROH2A2,dorsal plus ventral thalamus,variant,8,2,71.1525,71.1525,13.912325919845324,61.315,80.99,19.674999999999997,human,Homo sapiens,80.99,sus_scrofa,Sus scrofa,61.315,False,False,False,background,background,False,False
H2AC25,subcutaneous adipose tissue,clustered,6,3,54.24606060606061,51.34,10.138251651861566,45.878181818181815,65.52,19.64181818181818,human,Homo sapiens,65.52,bos_taurus,Bos taurus,45.878181818181815,False,False,False,background,background,False,False
H2AC6,adipose tissue,clustered,7,4,79.69093137254902,79.6885294117647,8.95411948532076,69.88666666666667,89.5,19.61333333333333,macaca_mulatta,Macaca mulatta,89.5,bos_taurus,Bos taurus,69.88666666666667,True,False,False,background,background,False,False
MACROH2A2,large intestine,variant,8,2,72.2825,72.2825,13.792117767043607,62.53,82.035,19.504999999999995,human,Homo sapiens,82.035,canis_lupus_familiaris,Canis lupus familiaris,62.53,False,False,False,background,background,False,False
H2AC19,cerebral cortex,clustered,4,3,71.30666666666667,76.2,10.59446239000985,59.15,78.57,19.419999999999995,human,Homo sapiens,78.57,bos_taurus,Bos taurus,59.15,False,False,False,background,background,False,False
H2AC19,thyroid gland,clustered,4,2,73.06730769230768,73.06730769230768,13.728206192590207,63.36,82.77461538461537,19.414615384615374,human,Homo sapiens,82.77461538461537,bos_taurus,Bos taurus,63.36,False,False,False,background,background,False,False
MACROH2A2,cerebellum,variant,8,7,77.64380272108845,77.07333333333334,6.366448330104712,68.9675,88.37928571428571,19.411785714285713,human,Homo sapiens,88.37928571428571,pan_troglodytes,Pan troglodytes,68.9675,True,False,False,background,background,False,False
H2AC8,omental fat pad,clustered,6,2,52.71477272727273,52.71477272727273,13.689265871598296,43.035,62.39454545454546,19.35954545454546,human,Homo sapiens,62.39454545454546,bos_taurus,Bos taurus,43.035,False,False,False,background,background,False,False
H2AX,muscle tissue,variant,8,4,76.36369444444443,78.11388888888888,8.179160271313132,64.99199999999999,84.235,19.24300000000001,sus_scrofa,Sus scrofa,84.235,equus_caballus,Equus caballus,64.99199999999999,True,False,False,background,background,False,False
H2AC25,renal medulla,clustered,6,2,48.1125,48.1125,13.523417190192722,38.55,57.675,19.125,bos_taurus,Bos taurus,57.675,canis_lupus_familiaris,Canis lupus familiaris,38.55,False,False,False,background,background,False,False
H2AC6,pituitary gland,clustered,7,4,88.38214285714285,89.73761904761905,8.14802154758035,77.50333333333333,96.55,19.046666666666667,pan_troglodytes,Pan troglodytes,96.55,canis_lupus_familiaris,Canis lupus familiaris,77.50333333333333,True,False,False,background,background,False,False
H2AC11,muscle tissue,clustered,6,4,40.463541666666664,41.098749999999995,7.84112911060433,30.346666666666664,49.31,18.96333333333334,human,Homo sapiens,49.31,bos_taurus,Bos taurus,30.346666666666664,True,False,False,background,background,False,False
H2AC6,brain,clustered,7,5,73.39835714285714,73.44749999999999,8.20927704285381,64.19,83.14,18.950000000000003,felis_catus,Felis catus,83.14,canis_lupus_familiaris,Canis lupus familiaris,64.19,True,False,False,background,background,False,False
H2AC21,cortex of kidney,clustered,6,4,45.2925,44.485,7.765236098578503,36.66,55.54,18.880000000000003,macaca_mulatta,Macaca mulatta,55.54,pan_troglodytes,Pan troglodytes,36.66,True,False,False,background,background,False,False
H2AJ,prefrontal cortex,variant,8,8,77.21424715909092,77.9825,6.3385770291868075,65.65,84.5,18.849999999999994,sus_scrofa,Sus scrofa,84.5,felis_catus,Felis catus,65.65,True,False,False,background,background,False,False
H2AC6,renal medulla,clustered,7,3,80.14055555555557,78.59,9.496253696024505,71.515,90.31666666666666,18.801666666666662,human,Homo sapiens,90.31666666666666,bos_taurus,Bos taurus,71.515,False,False,False,background,background,False,False
H2AX,temporal lobe,variant,8,4,86.7771875,87.084375,7.821446901988468,77.08,95.86,18.78,canis_lupus_familiaris,Canis lupus familiaris,95.86,pan_troglodytes,Pan troglodytes,77.08,True,False,False,background,background,False,False
MACROH2A2,brain,variant,8,5,71.06635714285714,69.3725,7.737929731563366,63.53,82.24428571428572,18.714285714285722,human,Homo sapiens,82.24428571428572,felis_catus,Felis catus,63.53,True,False,False,background,background,False,False
MACROH2A2,occipital lobe,variant,8,3,72.12416666666667,69.41,9.642141986267019,64.13,82.8325,18.7025,human,Homo sapiens,82.8325,bos_taurus,Bos taurus,64.13,False,False,False,background,background,False,False
H2AC6,stomach,clustered,7,2,79.58500000000001,79.58500000000001,13.201683604752839,70.25,88.92,18.67,human,Homo sapiens,88.92,canis_lupus_familiaris,Canis lupus familiaris,70.25,False,False,False,background,background,False,False
H2AC11,uterus,clustered,6,3,41.98833333333334,45.37,9.766911401939375,30.98,49.615,18.635,human,Homo sapiens,49.615,bos_taurus,Bos taurus,30.98,False,False,False,background,background,False,False
MACROH2A2,longissimus thoracis muscle,variant,8,2,61.27366071428571,61.27366071428571,13.137917725377978,51.98375,70.56357142857142,18.57982142857142,sus_scrofa,Sus scrofa,70.56357142857142,bos_taurus,Bos taurus,51.98375,False,False,False,background,background,False,False
MACROH2A1,granulocyte,variant,8,2,89.025,89.025,13.130972926634188,79.74,98.31,18.570000000000007,human,Homo sapiens,98.31,canis_lupus_familiaris,Canis lupus familiaris,79.74,False,False,False,background,background,False,False
MACROH2A2,subcutaneous adipose tissue,variant,8,3,64.65909867909868,62.55666666666667,9.458133011303849,56.42909090909091,74.99153846153845,18.562447552447544,human,Homo sapiens,74.99153846153845,bos_taurus,Bos taurus,56.42909090909091,False,False,False,background,background,False,False
H2AC15,heart left ventricle,clustered,5,2,50.34676470588235,50.34676470588235,13.119326462002883,41.07,59.62352941176471,18.553529411764707,human,Homo sapiens,59.62352941176471,canis_lupus_familiaris,Canis lupus familiaris,41.07,False,False,False,background,background,False,False
H2AC21,pons,clustered,6,2,64.5475,64.5475,13.085010985857059,55.295,73.8,18.504999999999995,sus_scrofa,Sus scrofa,73.8,bos_taurus,Bos taurus,55.295,False,False,False,background,background,False,False
H2AC21,brainstem,clustered,6,2,70.15833333333333,70.15833333333333,13.079118429347176,60.91,79.40666666666667,18.49666666666667,sus_scrofa,Sus scrofa,79.40666666666667,equus_caballus,Equus caballus,60.91,False,False,False,background,background,False,False
H2AC8,dorsolateral prefrontal cortex,clustered,6,3,47.594047619047615,49.77,9.436149290646801,37.26,55.75214285714286,18.49214285714286,human,Homo sapiens,55.75214285714286,pan_troglodytes,Pan troglodytes,37.26,False,False,False,background,background,False,False
MACROH2A2,retina,variant,8,3,68.11666666666666,68.08,9.225054652051298,58.91,77.36,18.450000000000003,bos_taurus,Bos taurus,77.36,canis_lupus_familiaris,Canis lupus familiaris,58.91,False,False,False,background,background,False,False
MACROH2A2,endometrium,variant,8,3,78.65006944444444,74.25333333333333,9.955386419645778,71.65,90.046875,18.396874999999994,human,Homo sapiens,90.046875,equus_caballus,Equus caballus,71.65,False,False,False,background,background,False,False
MACROH2A1,spermatocyte,variant,8,2,68.00999999999999,68.00999999999999,12.89762768884263,58.89,77.13,18.239999999999995,macaca_mulatta,Macaca mulatta,77.13,bos_taurus,Bos taurus,58.89,False,False,False,background,background,False,False
H2AX,subcutaneous adipose tissue,variant,8,3,82.72571428571429,78.55000000000001,9.807482462125435,75.69714285714285,93.93,18.232857142857156,sus_scrofa,Sus scrofa,93.93,human,Homo sapiens,75.69714285714285,False,False,False,background,background,False,False
H2AX,kidney,variant,8,5,79.06977777777777,75.88,7.084135527560115,71.88,90.07,18.189999999999998,sus_scrofa,Sus scrofa,90.07,canis_lupus_familiaris,Canis lupus familiaris,71.88,True,False,False,background,background,False,False
MACROH2A2,hypothalamus,variant,8,4,70.31675,68.13749999999999,8.094902238446123,63.41,81.58200000000001,18.17200000000001,human,Homo sapiens,81.58200000000001,bos_taurus,Bos taurus,63.41,True,False,False,background,background,False,False
MACROH2A2,amygdala,variant,8,2,72.2459090909091,72.2459090909091,12.806989455981446,63.19,81.30181818181818,18.11181818181818,human,Homo sapiens,81.30181818181818,sus_scrofa,Sus scrofa,63.19,False,False,False,background,background,False,False
H2AX,prefrontal cortex,variant,8,8,79.28908508158509,80.70454545454545,6.994245597762526,69.57,87.68,18.110000000000014,sus_scrofa,Sus scrofa,87.68,felis_catus,Felis catus,69.57,True,False,False,background,background,False,False
H2AC21,superior frontal gyrus,clustered,6,3,36.355,34.23,9.227866763234069,28.375,46.46,18.085,macaca_mulatta,Macaca mulatta,46.46,pan_troglodytes,Pan troglodytes,28.375,False,False,False,background,background,False,False
H2AC6,jejunum,clustered,7,3,71.76583333333333,67.1375,9.870486415741286,65.06,83.1,18.039999999999992,human,Homo sapiens,83.1,canis_lupus_familiaris,Canis lupus familiaris,65.06,False,False,False,background,background,False,False
